imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics
tt0020697,L'angelo azzurro,Der blaue Engel,1930,25/02/1931,"Drama, Music",104,Germany,"German, English, French",Josef von Sternberg,"Heinrich Mann, Carl Zuckmayer",Universum Film (UFA),"Emil Jannings, Marlene Dietrich, Kurt Gerron, Rosa Valetti, Hans Albers, Reinhold Bernt, Károly Huszár, Die Weintraub Syncopators, Eduard von Winterstein, Hans Roth, Rolf Müller, Roland Varno, Carl Balhaus, Robert Klein-Lörk, Wilhelm Diegelmann",An elderly professor's ordered life spins dangerously out of control when he falls for a nightclub singer.,7.7,13311,,,$ 4410,88,104,101
tt0020701,Borderline,Borderline,1930,13/10/1930,Drama,63,UK,,Kenneth MacPherson,Kenneth MacPherson,Pool Films,"Paul Robeson, Eslanda Robeson, Hilda Doolittle, Gavin Arthur, Charlotte Arthur, Blanche Lewin",A negro woman having an adulterous affair with a white man causes his wife to go mad and re-enforces the towns-folk's prejudice against Negroes.,6.2,410,,,,,11,12
tt0020702,Temerario nato,Born Reckless,1930,06/06/1930,"Crime, Drama, War",82,USA,"English, Italian, French",John Ford,"Dudley Nichols, Dudley Nichols",Fox Film Corporation,"Edmund Lowe, Catherine Dale Owen, William Harrigan, Marguerite Churchill, Warren Hymer, Lee Tracy, Frank Albertson, Ilka Chase, Ferike Boros, Paul Porcasi, Joe Brown, Ben Bard, Pat Somerset, Eddie Gribbon, Mike Donlin","Hoping to use the publicity to get re-elected, a judge sentences a notorious gangster to fight in the war.",5.4,322,,,,,8,3
tt0020713,Bright Lights,Bright Lights,1930,21/09/1930,"Drama, Musical, Romance",69,USA,English,Michael Curtiz,"Humphrey Pearson, Henry McCarty",First National Pictures,"Dorothy Mackaill, Frank Fay, Noah Beery, Daphne Pollard, James Murray, Tom Dugan, Inez Courtney, Frank McHugh, Edmund Breese, Edward J. Nugent, Philip Strange",A successful Broadway star ready to retire from her wild career announces her engagement. But her tumultuous past isn't done with her yet.,5.6,242,,,,,15,8
tt0020724,La sivigliana,Call of the Flesh,1930,16/08/1930,"Musical, Romance",100,USA,English,Charles Brabin,"Dorothy Farnum, John Colton",Metro-Goldwyn-Mayer (MGM),"Ramon Novarro, Dorothy Jordan, Ernest Torrence, Nance O'Neil, Renée Adorée, Mathilde Comont, Russell Hopton","From a poor working class background, Juan de Dios is a cantina performer in Seville, singing and dancing with his partner Lola. They have a contentious professional and personal ...",5.6,117,$ 464000,,,,10,2
tt0020740,Captain Thunder,Captain Thunder,1930,27/12/1930,"Adventure, Drama, Music",65,USA,"English, Spanish",Alan Crosland,"Pierre Couderc, Hal Davitt",Warner Bros.,"Fay Wray, Victor Varconi, Charles Judels, Robert Elliott, Bert Roach, Frank Campeau, Don Alvarado, John St. Polis, Natalie Moorhead, Robert Emmett Keane, Frankie Genardi","Victor Varconi plays a charming Mexican bandit gets involved in several conflicting paradoxical relations, including an alliance with a crooked rival bandit and a beautiful daughter of the governor.",4.7,122,,,,,8,3
tt0020754,Charley's Aunt,Charley's Aunt,1930,25/12/1930,Comedy,88,USA,English,Al Christie,"Brandon Thomas, F. McGrew Willis",Christie Film Company,"Charles Ruggles, June Collyer, Doris Lloyd, Halliwell Hobbes, Hugh Williams, Flora le Breton, Rod McLennan, Phillips Smalley, Flora Sheffield, Wilson Benge",Charley Wyckham and Jack Chesney pressure fellow student Fancourt Babberly to pose as Charley's Brazilian Aunt Donna Lucia. Their purpose is to have a chaperone for their amorous visits ...,6.2,112,,,,,3,3
tt0020758,Check and Double Check,Check and Double Check,1930,25/10/1930,Comedy,77,USA,English,Melville W. Brown,"Bert Kalmar, Harry Ruby",RKO Radio Pictures,"Freeman F. Gosden, Charles J. Correll, Sue Carol, Irene Rich, Ralf Harolde, Charles Morton, Edward Martindel, Rita La Roy, Russ Powell, Roscoe Ates, Duke Ellington Orchestra","Typical Amos 'n Andy storyline has the boys trying to make a go of their ""open-air"" taxi business while they get caught up in a society hassle, involving driving musicians to a fancy party....",5.7,339,,,,,22,5
tt0020763,Children of Pleasure,Children of Pleasure,1930,26/04/1930,"Comedy, Musical, Romance",70,USA,English,Harry Beaumont,"Crane Wilbur, Richard Schayer",Metro-Goldwyn-Mayer (MGM),"Lawrence Gray, Wynne Gibson, Judith Wood, Kenneth Thomson, Lee Kohlmar, May Boley, Benny Rubin",Successful songwriter falls for society girl who is just playing around. He doesn't realize that his girl-Friday is the one he really loves until it is almost too late. Although he is ...,5.7,117,,,,,12,1
tt0020768,Il nostro pane quotidiano,City Girl,1930,24/04/1930,"Drama, Romance",77,USA,English,F.W. Murnau,"Elliott Lester, Berthold Viertel",F.W. Murnau Production,"Charles Farrell, Mary Duncan, David Torrence, Edith Murgatroyd, Guinn 'Big Boy' Williams, Anne Shirley, Tom McGuire, Richard Alexander, Patrick Rooney, Ed Brady, Roscoe Ates","A Chicago waitress falls in love with a Minnesota farmer, and decides to face a life in the country.",7.8,2842,,,,,36,31
tt0020785,Conspiracy,Conspiracy,1930,10/08/1930,Mystery,69,USA,English,Christy Cabanne,Beulah Marie Dix,RKO Radio Pictures,"Bessie Love, Ned Sparks, Hugh Trevor, Ivan Lebedeff, Rita La Roy, Gertrude Howard, Otto Matieson, Walter Long, Donald MacKenzie, Jane Keckley","For the last four years Margaret Holt has been helping her brother, assistant D.A. Victor Holt, to try to bring down the dope dealing Schemer Marko gang. Margaret kills Marko (aka 'James ...",5.4,104,,,,,6,2
tt0020793,A Cottage on Dartmoor,A Cottage on Dartmoor,1929,11/04/1930,"Crime, Drama",88,"UK, Sweden",,Anthony Asquith,"Herbert Price, Anthony Asquith",British Instructional Films (BIF),"Hans Adalbert Schlettow, Uno Henning, Norah Baring","A former barber escapes from a high security prison. Flashback story of an escape from the lonely, high-security Dartmoor Prison.",7.6,989,,,,,19,16
tt0020799,The Cuckoos,The Cuckoos,1930,04/05/1930,"Comedy, Musical",97,USA,English,Paul Sloane,"Guy Bolton, Bert Kalmar",RKO Radio Pictures,"Bert Wheeler, Robert Woolsey, Dorothy Lee, Jobyna Howland, Hugh Trevor, June Clyde, Ivan Lebedeff, Marguerita Padula, Mitchell Lewis, Raymond Maurel",Two phony fortune tellers get mixed up with gypsies.,6.1,210,$ 407000,,,,11,7
tt0020806,Nella morsa delle rotaie,Danger Lights,1930,21/08/1930,"Adventure, Drama",74,USA,English,George B. Seitz,James Ashmore Creelman,RKO Radio Pictures,"Louis Wolheim, Robert Armstrong, Jean Arthur, Hugh Herbert, Frank Sheridan, Robert Edeson, Alan Roscoe, William P. Burt, Jim Farley","The tough boss of a railroad yard befriends a young hobo, and unwittingly places in jeopardy his relationship with the woman he loves.",6.2,465,,,,,25,6
tt0020814,La beffa della vita,David Golder,1931,02/07/1934,Drama,86,France,"Russian, German, French, Yiddish",Julien Duvivier,"Irène Némirovsky, Julien Duvivier",Les Films Marcel Vandal et Charles Delac,"Harry Baur, Paule Andral, Jackie Monnier, Jean Bradin, Gaston Jacquet, Jean Coquelin, Camille Bert, Jacques Grétillat, Paul Franceschi, Léon Arvel, Charles Dorat, Nicole Yoghi, Jeanne Bernard","David is a poor but ambitious Polish Jew who reinvents himself as a powerful New York business magnate. After gaining wealth, he relocates to Paris, only to have his selfish and demanding wife squander his fortune.",7,189,,,,,2,12
tt0020815,La squadriglia dell'aurora,The Dawn Patrol,1930,20/08/1930,"Action, Drama, War",108,USA,"English, German, French",Howard Hawks,"John Monk Saunders, Dan Totheroh",First National Pictures,"Richard Barthelmess, Douglas Fairbanks Jr., Neil Hamilton, Frank McHugh, Clyde Cook, James Finlayson, Gardner James, William Janney, Edmund Breon","World War I ace Dick Courtney derides the leadership of his superior officer, but Courtney is soon promoted to squadron commander and learns harsh lessons about sending subordinates to their deaths.",7.2,1602,$ 611722,,,,20,22
tt0020821,The Devil to Pay!,The Devil to Pay!,1930,20/12/1930,"Comedy, Romance",72,USA,English,George Fitzmaurice,"Frederick Lonsdale, Benjamin Glazer",Howard Productions (II),"Ronald Colman, Frederick Kerr, Loretta Young, David Torrence, Florence Britton, Myrna Loy, Paul Cavanagh, Crauford Kent",Spendthrift Willie Leyland again returns to the family home in London penniless. His father is none too pleased but Willie smooth-talks him into letting him stay. At the same time he turns ...,6.5,523,,,,,10,4
tt0020823,The Devil's Holiday,The Devil's Holiday,1930,09/05/1930,"Drama, Romance",80,USA,English,Edmund Goulding,"Edmund Goulding, Edmund Goulding",Paramount Pictures,"Nancy Carroll, Phillips Holmes, James Kirkwood, Hobart Bosworth, Ned Sparks, Morgan Farley, Jed Prouty, Paul Lukas, Zasu Pitts, Morton Downey, Guy Oliver, Jessie Pringle, Wade Boteler, Laura La Varnie","A savvy city girl is hired to sugar an earnest farm boy into a business deal, but loses her heart.",6,146,,,,,8,5
tt0020827,La divorziata,The Divorcee,1930,19/04/1930,"Romance, Drama",84,USA,"English, French",Robert Z. Leonard,"Ursula Parrott, Nick Grinde",Metro-Goldwyn-Mayer (MGM),"Norma Shearer, Chester Morris, Conrad Nagel, Robert Montgomery, Florence Eldridge, Helene Millard, Robert Elliott, Mary Doran, Tyler Brooke, Zelda Sears, George Irving, Judith Wood","When a woman discovers that her husband has been unfaithful to her, she decides to respond to his infidelities in kind.",6.8,2705,$ 340691,,,,50,33
tt0020828,Dixiana,Dixiana,1930,31/10/1930,"Comedy, Drama, Music",100,USA,English,Luther Reed,"Luther Reed, Anne Caldwell",RKO Radio Pictures,"Bebe Daniels, Everett Marshall, Bert Wheeler, Robert Woolsey, Joseph Cawthorn, Jobyna Howland, Dorothy Lee, Ralf Harolde, Bill Robinson","In antebellum New Orleans, two men vie for the affections of a beautiful young girl during Mardi Gras.",5.3,325,,,,,25,11
tt0020836,The Doorway to Hell,The Doorway to Hell,1930,18/10/1930,"Crime, Drama",78,USA,English,Archie Mayo,"Rowland Brown, George Rosener",Warner Bros.,"Lew Ayres, Dorothy Mathews, Leon Janney, Robert Elliott, James Cagney, Kenneth Thomson, Jerry Mandy, Noel Madison, Edwin Argus, Eddie Kane, Tom Wilson, Dwight Frye, Charles Judels","Despite his efforts to go straight, a young gangster keeps falling back into crime.",6.5,947,$ 240000,,,,30,14
tt0020838,Il guerriero,Doughboys,1930,30/08/1930,"Comedy, Romance, War",79,USA,"English, German, French",Edward Sedgwick,"Al Boasberg, Sidney Lazarus",Metro-Goldwyn-Mayer (MGM),"Buster Keaton, Sally Eilers, Cliff Edwards, Edward Brophy, Victor Potel, Arnold Korff, Frank Mayo, Pitzy Katz, William Steele, Ann Dvorak, Ann Sothern",A naive and wealthy young man seeks to impress a girl and then unwittingly signs up for army service.,5.8,392,,,,,13,6
tt0020842,La sirenetta dell'autostrada,Die Drei von der Tankstelle,1930,02/10/1930,"Comedy, Musical, Romance",99,Germany,German,Wilhelm Thiele,"Franz Schulz, Paul Frank",Universum Film (UFA),"Lilian Harvey, Willy Fritsch, Oskar Karlweis, Heinz Rühmann, Fritz Kampers, Olga Tschechowa, Kurt Gerron, Gertrud Wolle, Felix Bressart, Leo Monosson, Lewis Ruth Band, Comedian Harmonists, Robert Biberti, Erwin Bootz, Erich A. Collin","Willy, Kurt and Hans are broke, so they sell their car and open a filling station. Then they all fall in love with the same girl.",6.6,734,,,,,9,3
tt0020852,Parla elstree,Elstree Calling,1930,29/09/1930,"Comedy, Musical",86,UK,English,"André Charlot, Jack Hulbert","Adrian Brunel, Walter C. Mycroft",British International Pictures (BIP),"Tommy Handley, Gordon Begg, Teddy Brown, Helen Burnell, Donald Calthrop, The Charlot Girls, Bobbie Comber, Cicely Courtneidge, Will Fyffe, Lawrence Green, Gordon Harker, Jack Hulbert, Hannah Jones, John Longden, Ivor McLaren","A series of nineteen musical and comedy ""vaudeville"" sketches presented in the form of a live broadcast hosted by Tommy Handley (as himself). There are two ""running gags"" which connect the ...",5.3,341,,,,,13,4
tt0020866,Extravagance,Extravagance,1930,10/10/1930,"Drama, Romance",71,USA,English,Phil Rosen,"Andrew Percival Younger, Adele Buffington",Tiffany Productions,"Owen Moore, June Collyer, Lloyd Hughes, Dorothy Christy, Jameson Thomas, Gwen Lee, Robert Agnew, Martha Mattox","Alice Kendall is the darling of her social set, the sons and daughters of millionaires, although Alice's mother has impoverished herself to provide Alice with the luxuries she expects as ...",5.9,101,,,,,6,1
tt0020869,The Fall Guy,The Fall Guy,1930,15/06/1930,"Comedy, Crime, Drama",66,USA,English,Leslie Pearce,"George Abbott, James Gleason",RKO Radio Pictures,"Jack Mulhall, Mae Clarke, Ned Sparks, Wynne Gibson, Pat O'Malley, Thomas E. Jackson, Tom Kennedy, Alan Roscoe, James Donlan","When a hapless pharmacist loses his job and falls in with criminals, he's soon made The Fall Guy. Unemployed, Johnny Quinlan (Jack Mulhall) starts doing jobs for underworld chieftain Nifty ...",5.2,151,,,,,11,2
tt0020873,Fast and Loose,Fast and Loose,1930,08/11/1930,"Comedy, Romance",70,USA,English,Fred C. Newmeyer,"Doris Anderson, David Gray",Paramount Pictures,"Miriam Hopkins, Carole Lombard, Frank Morgan, Charles Starrett, Henry Wadsworth, Winifred Harris, Barry O'Moore, David Hutcheson, Ilka Chase, Herschel Mayall",A wealthy family is thrown into turmoil when the daughter falls for the family chauffeur and the son begins to keep company with a chorus girl.,6.2,131,,,,,6,4
tt0020875,The Menace,The Menace,1932,29/01/1932,"Crime, Drama, Mystery",64,USA,English,Roy William Neill,"Roy Chanslor, Charles Logue",Columbia Pictures,"H.B. Warner, Walter Byron, Bette Davis, Natalie Moorhead, William B. Davidson, Crauford Kent, Halliwell Hobbes, Charles K. Gerrard, Murray Kinnell","Ronald Quayle escapes from prison. He was sent there for murdering his father, based on the testimony of his stepmother, Caroline. An explosion disfigures him, but plastic surgery gives him...",6.9,439,,,,,1,
tt0020876,Piano coi piedi,Feet First,1930,08/11/1930,"Adventure, Comedy, Romance",93,USA,English,"Clyde Bruckman, Harold Lloyd","John Grey, Alfred A. Cohn",The Harold Lloyd Corporation,"Harold Lloyd, Barbara Kent, Robert McWade, Lillian Leighton, Henry Hall, Noah Young, Alec B. Francis, Arthur Housman, Willie Best","An ambitious shoe salesman unknowingly meets his boss' daughter and tells her he is a leather tycoon, then has to try to hide his true circumstances.",6.7,947,$ 647000,,,,21,9
tt0020890,The Flirting Widow,The Flirting Widow,1930,11/05/1930,"Comedy, Romance",72,USA,English,William A. Seiter,A.E.W. Mason,First National Pictures,"Dorothy Mackaill, Basil Rathbone, Leila Hyams, William Austin, Claude Gillingwater, Emily Fitzroy, Flora Bramley, Anthony Bushell, Wilfred Noy","Phyllis wants to marry Bobby, but Father won't permit it until older sister Celia weds. So Celia invents a military fiancée in Arabia, unimaginatively christens him John Smith, writes him a...",6.5,159,,,,,7,3
tt0020891,Ragazze e giovanotti del 1890,The Florodora Girl,1930,31/05/1930,"Drama, Musical, Romance",79,USA,English,Harry Beaumont,"Gene Markey, Gene Markey",Cosmopolitan Productions,"Marion Davies, Lawrence Gray, Walter Catlett, Louis John Bartels, Ilka Chase, Vivien Oakland, Jed Prouty, Claud Allister, Sam Hardy, Nance O'Neil, Robert Bolder, Jane Keithley, Maude Turner Gordon, George Chandler, Anita Louise",The married friends of a New York chorus girl encourage her to pursue a handsome but poor socialite.,6.1,1249,,,,,9,9
tt0020894,Follow Thru,Follow Thru,1930,27/09/1930,"Comedy, Musical, Romance",92,USA,English,"Lloyd Corrigan, Laurence Schwab","Lew Brown, Buddy G. DeSylva",Paramount Pictures,"Charles 'Buddy' Rogers, Nancy Carroll, Zelma O'Neal, Jack Haley, Eugene Pallette, Thelma Todd, Albert Gran, Kathryn Givney, Margaret Lee, Claude King, Don Tomkins, George Olsen, Mickey Bennett","Lora Moore, the club champion, loses a golf match to a woman from another golf club. Then Jerry Downs, a handsome golf pro, and his goofy friend, Jack Martin, show up. Lora takes him on as ...",6.5,200,,,,,10,7
tt0020896,For the Defense,For the Defense,1930,19/06/1931,"Crime, Drama, Romance",65,USA,English,John Cromwell,"Oliver H.P. Garrett, Charles Furthman",Paramount Pictures,"William Powell, Kay Francis, Scott Kolk, William B. Davidson, Thomas E. Jackson, Harry Walker, James Finlayson, Charles West, Bertram Marburgh","William Powell plays William Foster, a slick attorney who stays within the law, but specializes in representing crooks and shady characters. He's adept at keeping them out of jail, winning ...",6.5,327,,,,,15,6
tt0020900,Framed,Framed,1930,16/03/1930,"Action, Crime, Drama",65,USA,English,George Archainbaud,"Paul Schofield, Wallace Smith",RKO Radio Pictures,"Evelyn Brent, Regis Toomey, Ralf Harolde, William Holden, Maurice Black, Robert Emmett O'Connor, Eddie Kane",Woman swears revenge against an Inspector who was responsible for her father's death.,6.1,191,,,,,12,2
tt0020902,Chi non cerca... trova,Free and Easy,1930,22/03/1930,"Comedy, Musical",92,USA,"English, German",Edward Sedgwick,"Richard Schayer, Paul Dickey",Metro-Goldwyn-Mayer (MGM),"Buster Keaton, Anita Page, Trixie Friganza, Robert Montgomery, Fred Niblo, Edgar Dearing, Gwen Lee, John Miljan, Lionel Barrymore, William Haines, William Collier Sr., Dorothy Sebastian, Karl Dane, David Burton",A bumbling manager tries to get a small town beauty contest winner into the movies.,5.6,814,,,,,30,11
tt0020919,Come rubai mia moglie,The Girl Said No,1930,15/03/1930,"Comedy, Romance",93,USA,English,Sam Wood,"Sarah Y. Mason, Andrew Percival Younger",Metro-Goldwyn-Mayer (MGM),"William Haines, Leila Hyams, Polly Moran, Marie Dressler, Francis X. Bushman Jr., Clara Blandick, William Janney, William V. Mong, Frank Coghlan Jr., Phyllis Crane","A brash, pushy young man gets a job in a bank and sets his cap for his boss's secretary, but the death of his father makes him reassess his priorities.",5.3,805,,,,,15,4
